reactants,products,set
COc1ccc(C=O)cc1.O=[N+]([O-])c1ccc2c(c1)OCCN2,COc1ccc(CN2CCOc3cc([N+](=O)[O-])ccc32)cc1,val
O=C1c2c(OCc3ccccc3)c(=O)nc(CC3(n4ccc5cccnc54)CCCC3)n2CCN1C1COC1,O=C1c2c(O)c(=O)nc(CC3(n4ccc5cccnc54)CCCC3)n2CCN1C1COC1,val
N#Cc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)c(Br)c1,N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2Br)cc1,val
C1CNC1.O=C(Nc1ccc(CNc2nc(Cl)nc3ccccc23)cc1)c1ccc(F)cc1,O=C(Nc1ccc(CNc2nc(N3CCC3)nc3ccccc23)cc1)c1ccc(F)cc1,val
Nc1ccc(S)cc1.O=[N+]([O-])c1cc(OCc2cnc(Cl)s2)ccc1Cl,Nc1ccc(Sc2ccc(OCc3cnc(Cl)s3)cc2[N+](=O)[O-])cc1,val
Cc1cc(CNC(=O)c2nc3n(c(=O)c2O)CCN(C(=O)OC(C)(C)C)CC3N(C)C(=O)C(=O)N(C)C)ccc1F,Cc1cc(CNC(=O)c2nc3n(c(=O)c2O)CCNCC3N(C)C(=O)C(=O)N(C)C)ccc1F,val
CCN(CC)CCN.O=C1Nc2ccccc2C1=C1OCc2cc(C(=O)O)ccc21,CCN(CC)CCNC(=O)c1ccc2c(c1)COC2=C1C(=O)Nc2ccccc21,val
CCCCCC[C@@H]1CCc2cc(C3CCC(N)(C(=O)OC)C3)ccc2C1,CCCCCC[C@@H]1CCc2cc(C3CCC(N)(CO)C3)ccc2C1,val
Cc1nc(C(F)(F)F)c2n1C(C(=O)Nc1cnn(-c3ccc(Cl)cc3)c1C(C)C)CC=C2,Cc1nc(C(F)(F)F)c2n1C(C(=O)Nc1cnn(-c3ccc(Cl)cc3)c1C(C)C)CCC2,val
CC(N)c1ccc(F)cc1.Clc1cncc(Cl)n1,CC(Nc1cncc(Cl)n1)c1ccc(F)cc1,val
COC[C@@H](NC(N)=O)c1ccccc1.Cn1cc(-c2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c3cc(Cl)ncc23)cn1,COC[C@@H](NC(=O)Nc1cc2c(cn1)c(-c1cnn(C)c1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,val
COC(=O)C(=O)c1c(-c2ccc(Cl)c(S(=O)(=O)NC3CCCCC3)c2)[nH]c2c(Cl)cccc12,COC(=O)Cc1c(-c2ccc(Cl)c(S(=O)(=O)NC3CCCCC3)c2)[nH]c2c(Cl)cccc12,val
COc1ccc2c(C(C)=O)cc(=O)oc2c1.NN,COc1ccc2c(C(C)=NN)cc(=O)oc2c1,val
Nc1cccc(F)c1F.O=C(Br)CBr,O=C(CBr)Nc1cccc(F)c1F,val
O=C(O)c1ccc(Cl)nc1.OC1CCCCC1,O=C(O)c1ccc(OC2CCCCC2)nc1,val
CCOC(=O)/C(F)=C(/CC)c1cc2c(cc1OCOC)C(C)(C)CCC2(C)C,CC/C(=C(\F)CO)c1cc2c(cc1OCOC)C(C)(C)CCC2(C)C,val
CC(C)C(=O)NC1CCc2c(c3cc(Br)ccc3n2Cc2cccc(F)c2)C1.CNC,CC(C)C(=O)NC1CCc2c(c3cc(N(C)C)ccc3n2Cc2cccc(F)c2)C1,val
COc1ccc(Nc2nc(Cl)ncc2Cl)cc1/C=C/c1cncc(N)c1,COc1ccc(Nc2nc(Cl)ncc2Cl)cc1CCc1cncc(N)c1,val
Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(-c2cccc(-c3cccc(S(=O)(=O)Cl)c3)n2)n1.OC1CNC1,Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(-c2cccc(-c3cccc(S(=O)(=O)N4CC(O)C4)c3)n2)n1,val
COC(=O)c1scc(C)c1Nc1c(Cl)cccc1Cl,Cc1csc(C(=O)O)c1Nc1c(Cl)cccc1Cl,val
O=C(O)C(F)(F)F.c1ccc(CN2CCNC3(CC3)C2)cc1,O=C(N1CCN(Cc2ccccc2)CC12CC2)C(F)(F)F,val
COC(=O)c1ccc(COC(c2ccc(C#N)c(-c3ccccc3C)c2)c2cncn2C)cc1,Cc1ccccc1-c1cc(C(OCc2ccc(C(=O)O)cc2)c2cncn2C)ccc1C#N,val
CCOC(=O)N1CCn2c(nc(-c3ccncc3)cc2=O)C(N)C1.COc1ccc(C(=O)O)c(OC)c1,CCOC(=O)N1CCn2c(nc(-c3ccncc3)cc2=O)C(NC(=O)c2ccc(OC)cc2OC)C1,val
C#Cc1cc(O)c2c(c1)C(C)(C)CCC2=O.COC(=O)Cc1ccc(I)cc1,COC(=O)Cc1ccc(C#Cc2cc(O)c3c(c2)C(C)(C)CCC3=O)cc1,val
COC(=O)C(Br)c1ccc(OCCCOc2ccc(Cl)cc2)cc1.Oc1ccc(Oc2ccccc2)cc1,COC(=O)C(Oc1ccc(Oc2ccccc2)cc1)c1ccc(OCCCOc2ccc(Cl)cc2)cc1,val
CC(=O)OC(C)C.Nc1cc(Br)cnc1Cl,CC(C)Nc1cc(Br)cnc1Cl,val
COc1ccc(-c2nn(C(C)C)c3c(Cl)cccc23)cc1,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,val
O=c1cc(COC2CCCCO2)occ1OCCCCBr.c1ccc2[nH]ccc2c1,O=c1cc(COC2CCCCO2)occ1OCCCCn1ccc2ccccc21,val
CCN.C[C@H](Nc1nccc(-n2cnc3ccccc32)n1)c1cccc(C(=O)O)c1,CCNC(=O)c1cccc([C@H](C)Nc2nccc(-n3cnc4ccccc43)n2)c1,val
N#Cc1ccc(COCCBr)cc1.O=C(O[C@H]1CN2CCC1CC2)C1(c2ccccc2)CCCCCC1,N#Cc1ccc(COCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(c4ccccc4)CCCCCC2)C3)cc1,val
CC(C)(C)OC(=O)NCC(N)=S.CCOC(=O)C(=O)CBr,CCOC(=O)c1csc(CNC(=O)OC(C)(C)C)n1,val
O=C(C1CC1)N1CC[C@@H](CNc2cc(C(F)(F)F)ccc2[N+](=O)[O-])C1,Nc1ccc(C(F)(F)F)cc1NC[C@@H]1CCN(C(=O)C2CC2)C1,val
N#CCN.O=C(O)C12CC3CC(C1)C(n1c(=O)[nH]c4cnc5[nH]ccc5c41)C(C3)C2,N#CCNC(=O)C12CC3CC(C1)C(n1c(=O)[nH]c4cnc5[nH]ccc5c41)C(C3)C2,val
Nc1ncc(Br)cn1.OB(O)c1ccccc1F,Nc1ncc(-c2ccccc2F)cn1,val
COc1ccc(CN2C(=O)CN(c3ccc(C[C@H](NC(=O)[C@H](Cc4ccccc4)NC(C)=O)C(=O)OCc4ccccc4)cc3)S2(=O)=O)cc1,COc1ccc(CN2C(=O)CN(c3ccc(C[C@H](NC(=O)[C@H](Cc4ccccc4)NC(C)=O)C(=O)O)cc3)S2(=O)=O)cc1,val
CNC(=O)[C@H](Cc1csc2ccccc12)NC(=O)OC(C)(C)C,CNC(=O)[C@@H](N)Cc1csc2ccccc12,val
CCOC(=O)C1CCNCC1.Cc1nc(Cl)c2c(n1)N(c1c(C)cc(Br)cc1C)C(=O)C2C,CCOC(=O)C1CCN(c2nc(C)nc3c2C(C)C(=O)N3c2c(C)cc(Br)cc2C)CC1,val
COC(=O)Nc1ccc(CCOS(C)(=O)=O)cc1.O=Cc1ccc(O)cc1,COC(=O)Nc1ccc(CCOc2ccc(C=O)cc2)cc1,val
Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.O=C(O)CCOCCc1cccc(Br)c1,Cn1cc(-c2cccc(CCOCCC(=O)O)c2)cn1,val
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(OCCCC(=O)NC3=NCCCN3)cc2)C(=O)OC(C)(C)C)cc1,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(OCCCC(=O)NC3=NCCCN3)cc2)C(=O)O)cc1,val
O=Cc1cccc(O)c1Cl,OCc1cccc(O)c1Cl,val
O=C(OC[C@H]1CCC[C@H](OC(CBr)c2ccc(Cl)cc2Cl)O1)c1ccccc1.c1c[nH]cn1,O=C(OC[C@H]1CCC[C@H](OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)O1)c1ccccc1,val
CN(C(=O)OC(C)(C)C)[C@@H](CO)Cc1ccccc1,CN(C(=O)OC(C)(C)C)[C@@H](C=O)Cc1ccccc1,val
CSCC[C@H](N)C(=O)O.Nc1ccc(C(=O)O)cc1,CSCC[C@H](NC(=O)c1ccc(N)cc1)C(=O)O,val
COC(=O)CC(=O)OC.Nc1cc(F)cc(F)c1,COC(=O)CC(=O)Nc1cc(F)cc(F)c1,val
CC(=O)N[C@H]1CCCNC1.O=C(O)c1ccc(Br)cc1NC1(Cc2cccc(Cl)c2)C(=O)Nc2cc(Cl)ccc21,CC(=O)N[C@H]1CCCN(C(=O)c2ccc(Br)cc2NC2(Cc3cccc(Cl)c3)C(=O)Nc3cc(Cl)ccc32)C1,val
CC(C)(C)OC(=O)N1CCC(NC(=O)c2n[nH]cc2[N+](=O)[O-])CC1,O=C(NC1CCNCC1)c1n[nH]cc1[N+](=O)[O-],val
Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3C[C@@H]3[C@H]2CN)c1.O=C(O)c1cc(F)cc2c1OCOC2,Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3C[C@@H]3[C@H]2CNC(=O)c2cc(F)cc3c2OCOC3)c1,val
C[O-].Fc1ccc(F)c(F)n1,COc1nc(F)ccc1F,val
CN.O=C(O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,val
C=CCCC1(C)CC(=O)CC(C)(C)N1,C=CCCC1(C)CCCC(C)(C)N1,val
BrCc1ccccc1.CC(C)(C)OC(=O)NCc1cccc(N)c1,CC(C)(C)OC(=O)NCc1cccc(NCc2ccccc2)c1,val
O=C([O-])O.O=C(c1cc(Cl)c(OCc2ccccc2)c(Cl)c1)N1CCSc2ccccc21,O=C(c1cc(Cl)c(OCc2ccccc2)c(Cl)c1)N1CCS(=O)c2ccccc21,val
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](Br)SC[C@H]1OC(C)=O.Oc1cccnc1,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CS[C@H]1Oc1cccnc1,val
CN1CCC(N(C(=O)c2cc(Cl)ccc2F)c2ccccc2[N+](=O)[O-])CC1,CN1CCC(N(C(=O)c2cc(Cl)ccc2F)c2ccccc2N)CC1,val
O=Cc1ccc(-c2ccccc2)c(F)c1,OCc1ccc(-c2ccccc2)c(F)c1,val
CC(C)(C)OC(=O)NC1(c2ccc(C(=O)NN)cn2)CC1.O=C(O)C1CC1,CC(C)(C)OC(=O)NC1(c2ccc(C(=O)NNC(=O)C3CC3)cn2)CC1,val
CCN(CC)C(=O)Nc1cn(C2CCCCO2)nc1-c1nc2cc(F)c(N3CCN(C)CC3)cc2[nH]1,CCN(CC)C(=O)Nc1c[nH]nc1-c1nc2cc(F)c(N3CCN(C)CC3)cc2[nH]1,val
Nc1cccc2c1CNC2.O=C(O)c1cn(-c2ccc(F)cc2)c2c(F)c(F)c(F)cc2c1=O,Nc1cccc2c1CN(c1c(F)cc3c(=O)c(C(=O)O)cn(-c4ccc(F)cc4)c3c1F)C2,val
CNS(=O)(=O)c1cc(F)c(F)c(C(=O)O)c1.FC(F)(F)c1ccc(N2CCNCC2)cc1,CNS(=O)(=O)c1cc(F)c(F)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,val
C[Si](C)(C)CCOCn1ccc2c(-c3cnn(C4(CC#N)CN(C5CCNCC5)C4)c3)ncnc21.O=C=Nc1ccc(F)cc1C(F)(F)F,C[Si](C)(C)CCOCn1ccc2c(-c3cnn(C4(CC#N)CN(C5CCN(C(=O)Nc6ccc(F)cc6C(F)(F)F)CC5)C4)c3)ncnc21,val
C[C@H](c1cccc2ccccc12)N(CC1CN(C(=O)C(F)(F)F)CCC1c1ccccc1F)C(=O)OC(C)(C)C,C[C@H](c1cccc2ccccc12)N(CC1CNCCC1c1ccccc1F)C(=O)OC(C)(C)C,val
C#CCc1ccccc1.Nc1ncccc1I,Nc1ncccc1C#CCc1ccccc1,val
CC(C)c1nc(-c2cccc(N)c2)c(-c2ccnc(Cl)n2)s1.O=S(=O)(Cl)c1cccc(F)c1,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)c(-c2ccnc(Cl)n2)s1,val
CCN1CCC(N)CC1.COc1ccc2nc3cc(Cl)ccc3c(Cl)c2c1,CCN1CCC(Nc2c3ccc(Cl)cc3nc3ccc(OC)cc23)CC1,val
CCOC(=O)c1nc(Br)c2nc(-c3ccc(F)cc3)sc2c1O.CN(C)C=O,CCOC(=O)c1nc(C)c2nc(-c3ccc(F)cc3)sc2c1O,val
CC(C)[Mg+].CON(C)C(=O)c1oc(C)nc1C,Cc1nc(C)c(C(=O)C(C)C)o1,val
Cc1cc(C)nc(N2CC3CNCC3C2)n1.Cc1noc(-c2cccc(F)c2C(=O)O)n1,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-c4nc(C)no4)CC3C2)n1,val
CC(C)n1cc(I)nc1C1CC1.Cc1cc(C#C[Si](C)(C)C)ccn1,Cc1cc(C#Cc2cn(C(C)C)c(C3CC3)n2)ccn1,val
CN(C)CCN1CC(C(=O)O)CC1=O.Nc1cc(Cl)cc2c1[nH]c1cnccc12,CN(C)CCN1CC(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)CC1=O,val
CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](CO)OC1.COc1ccc2ncc(Cl)c(O)c2c1,COc1ccc2ncc(Cl)c(OC[C@@H]3CC[C@@H](NC(=O)OC(C)(C)C)CO3)c2c1,val
CC(C)(C)OC(=O)NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,val
O=CCCc1cc(-c2cccc(Oc3ccccc3)c2)no1.c1ccc(N2CCNCC2)cc1,c1ccc(Oc2cccc(-c3cc(CCCN4CCN(c5ccccc5)CC4)on3)c2)cc1,val
CC(C)(C)OC(=O)N1CCC(c2ccc(C(N)=O)cc2)CC1,CC(C)(C)OC(=O)N1CCC(c2ccc(C#N)cc2)CC1,val
CC(C)(C)OC(=O)C1CN(Cc2ccc(-c3noc(-c4noc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,O=C(O)C1CN(Cc2ccc(-c3noc(-c4noc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,test
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C(O)[C@@H]1Cc2ccc(O)cc2CN1,CC(C)(C)OC(=O)N1Cc2cc(O)ccc2C[C@H]1C(=O)O,test
CC(c1ccc(B(O)O)cc1)N(C)C.COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1Br,COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1-c1ccc(C(C)N(C)C)cc1,test
COc1ccc(Cl)c(C)c1.O=C1CCC(=O)N1Br,COc1ccc(Cl)c(CBr)c1,test
CCNCC.CCOC(=O)c1c[nH]c2c1-c1nn(CCOS(C)(=O)=O)cc1CCC2,CCOC(=O)c1c[nH]c2c1-c1nn(CCN(CC)CC)cc1CCC2,test
O=Cc1cc(F)cc(F)c1O.O=c1cc(N2CCNCC2)nc[nH]1,O=c1cc(N2CCN(Cc3cc(F)cc(F)c3O)CC2)nc[nH]1,test
O=[N+]([O-])c1cc(F)c(O)c(F)c1,Nc1cc(F)c(O)c(F)c1,test
CC(C)(C)OC(=O)N1CCC(c2ccc3nc(-c4ccc(S(C)(=O)=O)cc4F)oc3c2)CC1,CS(=O)(=O)c1ccc(-c2nc3ccc(C4CCNCC4)cc3o2)c(F)c1,test
O=S(=O)(Cl)C1CC1.c1cc2c(ncc3[nH]nc(C4CCNCC4)c32)[nH]1,O=S(=O)(C1CC1)N1CCC(c2n[nH]c3cnc4[nH]ccc4c23)CC1,test
C=CCO.C[C@H](CO[Si](C)(C)C(C)(C)C)Nc1nc(SCc2cccc(F)c2F)nc(Cl)c1C=O,C=CCOc1nc(SCc2cccc(F)c2F)nc(N[C@H](C)CO[Si](C)(C)C(C)(C)C)c1C=O,test
CC(C)I.CCc1cc(O)c(OCc2ccccc2)cc1OCCCCCC(C)(C)C#N,CCc1cc(OC(C)C)c(OCc2ccccc2)cc1OCCCCCC(C)(C)C#N,test
CCOC(=O)CCC1=C(C(=O)OC(C)(C)C)SC2=NCCCN21,CCOC(=O)CCC1=C(C(=O)O)SC2=NCCCN21,test
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCc1cccc(Oc2cccc(I)c2)c1,CC(C)(C)OC(=O)NCc1cccc(Oc2cccc(I)c2)c1,test
CCn1nnc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(-c4ccccc4F)cc32)n1,CCn1nnc(Cn2c(=O)n(C3CCNCC3)c(=O)c3sc(-c4ccccc4F)cc32)n1,test
CCCn1c(=O)c2[nH]c(C34CCC(CO)(CC3)CC4)nc2n(CCC)c1=O,CCCn1c(=O)c2[nH]c(C34CCC(C=O)(CC3)CC4)nc2n(CCC)c1=O,test
COc1ccc(CCc2cc3c(s2)-n2c(C)nnc2CN=C3c2ccccc2Cl)cc1,Cc1nnc2n1-c1sc(CCc3ccc(O)cc3)cc1C(c1ccccc1Cl)=NC2,test
CC(C)(C)OC(=O)N1CCC(n2cc(Br)c(C=O)n2)CC1.CC1(C)OB(c2cnc(N)c(-c3nc4ccccc4o3)c2)OC1(C)C,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)c(C=O)n2)CC1,test
CCOC(=O)c1cc2cc(Cl)ncc2n1CCCCF,OCc1cc2cc(Cl)ncc2n1CCCCF,test
COC(=O)[C@@H]1[C@@H](O)CCN1C(=O)OC(C)(C)C.O=C(O)c1ccccc1,COC(=O)[C@@H]1[C@H](OC(=O)c2ccccc2)CCN1C(=O)OC(C)(C)C,test
CCC1(O)CCC(NC(=O)OC(C)(C)C)CC1,CCC1(O)CCC(N)CC1,test
CC1CN(c2ccc3ncsc3c2)C(=O)N1.Cc1ccncc1I,Cc1ccncc1N1C(=O)N(c2ccc3ncsc3c2)CC1C,test
CCOC(=O)CCCCCBr.Oc1ccc(I)cc1,CCOC(=O)CCCCCOc1ccc(I)cc1,test
CCOC(=O)CCc1ccc(O)c2ccccc12.Cc1nc(-c2ccc(C(F)(F)F)cc2)ccc1CCl,CCOC(=O)CCc1ccc(OCc2ccc(-c3ccc(C(F)(F)F)cc3)nc2C)c2ccccc12,test
Cc1ccc2c(N3CCN(CCc4cccc(N)c4)CC3)cccc2n1.O=C1NCC(C(=O)O)N1,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C5CNC(=O)N5)c4)CC3)cccc2n1,test
Brc1cc2c(I)nn(C3CCCCO3)c2cn1.CC(=O)N1CCNC1=O,CC(=O)N1CCN(c2nn(C3CCCCO3)c3cnc(Br)cc23)C1=O,test
COCCBr.COc1c(C#N)cc2ccccc2c1C(=O)NCC1(c2ccc(Cl)cc2)CCNCC1,COCCN1CCC(CNC(=O)c2c(OC)c(C#N)cc3ccccc23)(c2ccc(Cl)cc2)CC1,test
CC(C)(C)OC(=O)N1CCN(C(=O)SCc2ccc(OCc3ccc(F)cc3)cc2)CC1,O=C(SCc1ccc(OCc2ccc(F)cc2)cc1)N1CCNCC1,test
CCOC(=O)[C@@H]1CC[C@@H](N=[N+]=[N-])[C@@H](NC(=O)OC(C)(C)C)C1,CCOC(=O)[C@@H]1CC[C@@H](N)[C@@H](NC(=O)OC(C)(C)C)C1,test
C#CCOc1cc(Cl)ncn1.Oc1cccc(F)c1,C#CCOc1cc(Oc2cccc(F)c2)ncn1,test
C=CC(=O)N1CCN(c2ncnc3cc(-c4ccccc4F)c(OC)cc23)CC1,C=CC(=O)N1CCN(c2ncnc3cc(-c4ccccc4F)c(O)cc23)CC1,test
NCCc1c[nH]c2ccc(Cl)cc12.O=C(O)c1ccc(Cc2cccc(F)c2)cn1,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2cccc(F)c2)cn1,test
CCOC(=O)C1(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1.Cc1noc(-c2ccc(Br)cc2)c1C(O)CCCc1ccccc1,CCOC(=O)C1(c2ccccc2-c2ccc(-c3onc(C)c3C(O)CCCc3ccccc3)cc2)CC1,test
CN1CCNCC1.COc1ccc(-c2ccnc3[nH]c(-c4cncc(C(=O)O)c4)nc23)cc1,COc1ccc(-c2ccnc3[nH]c(-c4cncc(C(=O)N5CCN(C)CC5)c4)nc23)cc1,test
CCn1c(=O)ccc2cnc(Nc3ccccc3)cc21,CCN1C(=O)CCc2cnc(Nc3ccccc3)cc21,test
O=C(NCc1ccccn1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,CC(=O)O,test
COC(=O)c1cccc(O)c1.C[C@H](O)C(=O)OCc1ccccc1,COC(=O)c1cccc(O[C@H](C)C(=O)OCc2ccccc2)c1,test
C#CCN(C)C.O=C1c2ccc(Br)cc2CN1Cc1ccc(Oc2ccccc2)cc1,CN(C)CC#Cc1ccc2c(c1)CN(Cc1ccc(Oc3ccccc3)cc1)C2=O,test
COC(=O)c1ccc(F)cc1F.Oc1cnc(Cl)c(F)c1,COC(=O)c1ccc(F)cc1Oc1cnc(Cl)c(F)c1,test
C[C@H]1COCCN1c1cc(C(C)(C)S(=O)(=O)C2CCCC2)nc(-c2ccc(N)cc2)n1.O=C(Cl)Oc1ccccc1,C[C@H]1COCCN1c1cc(C(C)(C)S(=O)(=O)C2CCCC2)nc(-c2ccc(NC(=O)Oc3ccccc3)cc2)n1,test
COC(=O)C1CSC(CC(NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)N1,COC(=O)C1CSC2CC(NC(=O)OC(C)(C)C)C(=O)N21,test
CCOc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1[N+](=O)[O-],CCOc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1N,test
O=C1N(C(c2ccccc2)c2ccccc2)c2cccc(-c3cnc4ccccc4c3)c2C12COc1cc3c(cc12)OCCO3,O=C1Nc2cccc(-c3cnc4ccccc4c3)c2C12COc1cc3c(cc12)OCCO3,test
CC(=O)CCC(C)=O.Cc1cccc(N)n1,Cc1cccc(-n2c(C)ccc2C)n1,test
CC(=O)Oc1cc(C=O)ccc1OCC1=CC2(CCCC2)CCC1.CCOC(=O)CP(=O)(OCC)OCC,CCOC(=O)/C=C/c1ccc(OCC2=CC3(CCCC3)CCC2)c(OC(C)=O)c1,test
CC(C)I.Cc1ccc2c(c1)NCCC2,Cc1ccc2c(c1)N(C(C)C)CCC2,test
CC(C)c1cccc(C(C)C)c1N=C=O.CCCCCCCCCCCCCCS(N)(=O)=O,CCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,test
CCOc1cc(C2OCCO2)cc2c1OC(C)(C)C=C2C(C)(C)O,CCOc1cc(C=O)cc2c1OC(C)(C)C=C2C(C)(C)O,test
Cc1cc(Nc2nc(S(=O)c3ccc(F)cc3)cc3ccccc23)nn1C(=O)OC(C)(C)C,Cc1cc(Nc2nc(S(=O)c3ccc(F)cc3)cc3ccccc23)n[nH]1,test
Cc1cc(F)ccc1[N+](=O)[O-].NCCCn1ccnc1,Cc1cc(NCCCn2ccnc2)ccc1[N+](=O)[O-],test
NCc1cccs1.O=C(O)c1cc2nc(-c3ccc(Br)cc3)cc(C(F)(F)F)n2n1,O=C(NCc1cccs1)c1cc2nc(-c3ccc(Br)cc3)cc(C(F)(F)F)n2n1,test
CCOC(=O)c1cc2ccc(C)c(N)c2[nH]1.O=S(=O)(Cl)c1cccs1,CCOC(=O)c1cc2ccc(C)c(NS(=O)(=O)c3cccs3)c2[nH]1,test
COC(=O)c1cc2c3cc(Cl)ccc3n(C)c2s1,Cn1c2ccc(Cl)cc2c2cc(C(=O)O)sc21,test
COc1cc(OC)nc(OCCn2cc([N+](=O)[O-])cn2)n1,COc1cc(OC)nc(OCCn2cc(N)cn2)n1,test
Cc1ccc(S(=O)(=O)Cl)cc1.O=C1N[C@@H](Cc2ccccc2)[C@@H](CO)O1,Cc1ccc(S(=O)(=O)OC[C@H]2OC(=O)N[C@H]2Cc2ccccc2)cc1,test
BrCc1ccccc1.Sc1nnc(-c2ccc3c(c2)OCO3)o1,c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,test
CC(=O)Cl.c1ccc2c(c1)oc1ccccc12,CC(=O)c1ccc2c(c1)oc1ccccc12,test
CC(C)(C(=O)c1ccc(Cl)cc1)N1CCOCC1.SCCCCCCS,CC(C)(C(=O)c1ccc(SCCCCCCS)cc1)N1CCOCC1,test
C=O.COCCOc1cncc(OC[C@@H]2CCCN2)c1,COCCOc1cncc(OC[C@@H]2CCCN2C)c1,test
COc1ccc(C(=O)c2ccc(OCCBr)c(F)c2)cc1,O=C(c1ccc(O)cc1)c1ccc(OCCBr)c(F)c1,test
CC(C)=CCBr.COC(=O)c1ccc(N)c(I)c1,COC(=O)c1ccc(NCC=C(C)C)c(I)c1,test
CC(C)(CCBr)CCBr.CCOC(=O)c1[nH]c(-c2ccccc2)c2cc(Cl)ccc12,CCOC(=O)c1c2ccc(Cl)cc2c(-c2ccccc2)n1CCC(C)(C)CCBr,test
CC(=O)Nc1ccc2c(c1)C(C)(C)CCC2(C)C,CCNc1ccc2c(c1)C(C)(C)CCC2(C)C,test
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)N3CC[C@H](F)C3)c2C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)N3CC[C@H](F)C3)c2C1)Cc1cc(F)c(F)cc1F,test
CC(C)(O)C1CCN(Cc2ccc3nc(Cl)nc(N4CCOCC4)c3n2)CC1.CC(C)c1nc2ccccc2[nH]1,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)ccc2n1,test
O=C(OCc1ccccc1)c1cc(C(F)(F)F)cc(S(=O)(=O)Cc2ccccc2)c1,O=C(O)c1cc(C(F)(F)F)cc(S(=O)(=O)Cc2ccccc2)c1,test
COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,COc1ccc(F)c(-c2cccc3c(N)c4c(nc23)CN(C2CCC2)C4=O)c1,test
CCOC(OCC)C(O)C(C)=O,CC(=O)C(O)C=O,test
CCI.COC(=O)c1c(O)nc(C)c2cc(OC)c(OC)cc12,CCOc1nc(C)c2cc(OC)c(OC)cc2c1C(=O)OC,test
CCOc1ccc(S(=O)(=O)N[C@@H](CC)c2ccccc2)cc1.N#Cc1ccc(CBr)cc1,CCOc1ccc(S(=O)(=O)N(Cc2ccc(C#N)cc2)[C@@H](CC)c2ccccc2)cc1,test
CC(C)(C)c1ccc(C#N)cc1.[N-]=[N+]=[N-],CC(C)(C)c1ccc(-c2nnn[nH]2)cc1,test
C1CCN(CC2CCCCN2)CC1.O=C1CC(C(=O)Cl)c2cc(Cl)c(Cl)cc21,O=C1CC(C(=O)N2CCCCC2CN2CCCCC2)c2cc(Cl)c(Cl)cc21,test
